Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,LOG_Credit_Limit,LOG_Avg_Open_To_Buy,LOG_Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Education_Group_High Education,Education_Group_Low Education,Education_Group_Medium Education,Education_Group_Unknown,Income_Group_High Income,Income_Group_Low Income,Income_Group_Middle Income,Income_Group_Unknown
50,4,32,5,3,2,0,0.321,1480,37,0.276,10.44920723527944,10.44920723527944,0.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
44,4,32,5,3,2,1034,0.759,1256,29,0.706,8.081475040137052,7.696212639346407,0.2776317365982795,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
40,2,28,1,3,3,1661,0.726,4981,90,0.698,7.913886714856082,6.97914527506881,0.4749911707567746,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
35,2,25,3,1,2,0,0.744,4434,73,0.78,7.271912163268625,7.271912163268625,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
31,1,20,6,2,2,0,0.706,2614,49,0.531,7.271912163268625,7.271912163268625,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
65,0,56,3,4,3,1758,0.8,2291,39,0.773,9.295232838994146,9.119101891541913,0.1501426584297195,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
54,3,41,3,3,2,1569,0.482,1604,39,0.444,9.254261559034113,9.091556835986216,0.1397619423751586,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
50,2,36,5,2,2,0,0.658,2329,43,0.593,7.271912163268625,7.271912163268625,0.0,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
53,1,36,3,2,4,0,0.294,1635,41,0.242,8.363575702750637,8.363575702750637,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
49,4,42,2,4,3,2517,0.31,1874,40,0.739,7.853993087224244,4.07753744390572,0.6815805441884798,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
41,3,33,3,2,3,0,0.648,2302,42,0.5,8.934850340289763,8.934850340289763,0.0,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
49,1,36,6,2,2,895,1.826,1235,18,1.571,9.846229133695848,9.797682493639153,0.0459289318883998,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
59,1,54,5,3,0,2001,1.334,1860,36,1.0,7.969357742016346,6.7912214627261855,0.5259112611840315,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
43,4,36,1,3,4,0,0.631,2066,46,0.769,10.41586197629197,10.41586197629197,0.0,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
48,4,36,4,3,3,2425,0.816,2431,46,0.394,7.916078096302786,5.755742213586912,0.6339278208999741,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
51,1,33,6,3,3,1608,1.043,2760,38,0.652,7.604396348796338,5.988961416889864,0.5888971591861462,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
41,3,36,1,3,1,1966,0.91,3033,41,0.708,7.63433723562832,4.624972813284271,0.6683420616409741,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
37,3,30,5,2,2,1747,0.503,2033,56,0.867,9.330609204367128,9.162304922937626,0.1441003439737568,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
42,2,30,4,2,1,892,0.565,4411,67,0.763,10.281786992571522,10.250758416399568,0.0305292050348228,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
46,3,30,3,2,1,0,0.413,1935,40,0.429,9.090430075303626,9.090430075303626,0.0,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
46,4,37,3,2,2,0,0.323,1799,28,0.167,7.515889085215125,7.515889085215125,0.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
49,2,40,2,4,1,1448,0.895,8160,92,0.586,9.591990815318308,9.487896348128954,0.0944006754214843,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
50,0,38,4,3,3,2353,0.924,2526,41,0.577,7.86172707782398,5.493061443340548,0.645531326618282,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
58,2,47,1,4,3,0,0.376,2140,40,0.429,7.738923757439457,7.738923757439457,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
46,2,33,3,3,3,1283,0.761,4249,81,0.8,7.726653664847643,6.892641641172089,0.4485245975686113,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
45,3,36,3,2,4,1300,0.75,16078,105,0.615,8.345217926676428,7.975908360165538,0.2692634869277628,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
51,1,35,3,3,2,628,0.695,3971,66,0.784,9.168476167877484,9.100748695346088,0.0629747991613884,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
52,2,44,5,1,1,2174,0.426,1616,50,0.515,10.44920723527944,10.384152893207228,0.0610950993598108,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
36,1,25,6,3,3,0,0.928,1886,66,0.65,7.543802867501509,7.543802867501509,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
54,2,48,6,1,4,928,0.894,3328,69,0.683,8.796490207333578,8.645234541297121,0.1310282624064041,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
50,3,42,3,1,3,949,0.846,3569,77,0.571,10.43402756441122,10.4057163290766,0.0276151670329733,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
47,4,39,3,3,6,0,0.854,2295,51,0.545,7.271912163268625,7.271912163268625,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
51,3,46,1,4,3,395,0.711,2473,44,0.571,7.6093665379542115,7.3914152346753585,0.17898265552844,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
58,4,45,4,1,1,2517,0.84,1060,32,0.333,9.955415645396489,9.82817115822668,0.1124354293297881,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
45,3,39,3,1,2,1753,0.55,4292,76,0.652,8.391629968440892,7.884952945759814,0.3350426438116185,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
42,2,23,6,3,1,1297,0.744,3478,64,0.939,7.81762544305337,7.079184394609668,0.4200252594394941,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
44,5,36,3,3,6,0,0.556,2132,33,0.571,8.785539527561276,8.785539527561276,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
46,5,26,4,3,3,772,0.979,3699,77,0.878,10.44920723527944,10.426587537177507,0.0217614917815126,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
46,3,39,1,0,4,1962,0.686,936,25,0.25,9.479833015227753,9.317489287493226,0.1397619423751586,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
52,2,45,5,3,2,1173,0.541,1435,32,0.6,8.931684110731714,8.763271714012943,0.1441003439737568,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
44,2,31,3,3,3,168,0.671,2312,44,0.467,7.317876198626496,7.199678345691172,0.1061601958283906,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
61,0,43,3,3,5,0,0.7,1958,47,0.424,7.271912163268625,7.271912163268625,0.0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
47,4,36,3,3,3,0,0.636,2021,38,0.52,9.845540592581278,9.845540592581278,0.0,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
42,5,36,2,4,3,1525,0.749,14830,112,0.697,8.09437844497296,7.467942332285852,0.3825376034644597,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
42,1,36,3,3,4,0,0.865,2509,46,0.586,8.001019961323651,8.001019961323651,0.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
41,2,34,6,2,2,1619,0.656,2040,65,0.711,7.69484807238461,6.359573868672378,0.5521594872589679,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
44,3,25,6,1,3,2232,0.672,3979,63,0.5,9.898374503149306,9.779397167305078,0.1061601958283906,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
47,3,39,2,1,1,1752,0.624,3738,77,0.604,7.952966790923131,6.9957661563048505,0.4799539600989036,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
53,1,36,3,2,2,0,0.603,2147,44,0.375,9.374073563958785,9.374073563958785,0.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
53,1,36,4,2,3,1248,0.512,1548,41,0.519,9.507329003748264,9.41001056710475,0.0889262091944015,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
46,3,28,2,2,3,1067,0.931,1097,32,0.778,9.05392045270488,8.920656296853728,0.1177830356563834,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
41,5,28,6,2,2,0,0.883,2874,44,0.63,8.844624683385302,8.844624683385302,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
48,2,35,2,4,4,0,0.763,691,15,0.5,10.44920723527944,10.44920723527944,0.0,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
53,3,43,3,2,2,0,0.842,2562,36,0.44,8.181440695719374,8.181440695719374,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
31,1,20,3,1,2,0,0.561,2428,43,0.593,7.436027816351848,7.436027816351848,0.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
49,3,36,4,2,3,211,0.485,1724,34,0.308,8.257385655730436,8.201111644442758,0.0535407669280298,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
50,3,31,3,1,4,0,0.515,3687,74,0.644,8.747193183526933,8.747193183526933,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
39,3,30,6,3,4,1348,0.358,2219,44,0.63,8.014335737299424,7.424165281042028,0.3688011237365729,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
55,2,36,5,2,3,892,0.589,3403,68,0.417,8.651724084373843,8.482187582217422,0.1449657702501857,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
42,3,26,3,2,2,904,0.726,3910,68,0.659,10.44920723527944,10.422668175884851,0.0256677467485777,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
47,4,36,2,2,1,1669,0.696,15445,118,0.934,8.97979449089521,8.743850562030243,0.1906203596086497,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
57,2,43,2,3,3,1847,0.557,7842,61,0.794,10.44920723527944,10.394212504595115,0.0525924501191705,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
44,3,33,6,3,2,1187,0.93,4484,81,0.841,9.646593300236663,9.566755282109057,0.0741793981742515,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
48,2,41,6,1,3,1294,0.924,4339,86,0.686,8.197814032221203,7.757478766584179,0.3045391895182038,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
40,4,36,4,3,2,850,0.926,4400,71,1.088,10.38690086869178,10.360342617026587,0.0256677467485777,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
48,4,37,1,2,3,0,0.504,2013,35,0.458,8.190908881182514,8.190908881182514,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
33,2,22,4,2,2,1293,0.349,2077,61,0.694,7.519692404116539,6.311734809152915,0.5318040301511824,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
52,2,32,4,3,1,0,0.713,7886,64,0.882,8.504310565585223,8.504310565585223,0.0,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
48,3,41,2,3,3,2517,0.869,2639,46,0.643,8.14060704285845,6.81783057145415,0.5504308783583501,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
44,1,36,3,2,4,1762,0.743,4590,91,0.655,7.577633832602728,5.2574953720277815,0.6429059641231986,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
47,2,41,3,2,3,0,0.812,2529,43,0.433,8.430981494597171,8.430981494597171,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
43,3,34,4,2,0,1483,0.668,3855,66,0.61,10.249308807716778,10.195410619245164,0.0506931143155181,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
42,2,28,1,2,3,1742,0.693,4649,88,0.76,7.853216388156072,6.723832440821209,0.5170064828410719,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
40,4,33,4,4,3,1811,0.69,4699,81,0.841,7.583247524303362,5.0369526024136295,0.6533663105481008,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
47,4,34,6,3,3,0,0.922,1837,37,0.682,9.80802236071806,9.80802236071806,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
36,1,29,4,2,3,0,0.721,2516,63,0.575,7.309212365692763,7.309212365692763,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
65,1,56,3,3,2,2021,0.906,1797,46,0.586,7.81156848934518,6.104793232414985,0.5982868995359851,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
40,3,31,4,2,3,978,0.736,4379,78,0.95,7.6093665379542115,6.946013991099227,0.3954147722546629,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
36,5,24,3,1,1,2093,0.522,4132,70,0.667,8.000014093678072,6.78897174299217,0.5318040301511824,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
47,2,41,3,2,3,0,0.812,2529,43,0.433,8.430981494597171,8.430981494597171,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51,1,36,3,3,3,1794,0.848,2839,47,0.808,9.087155271405804,8.860357273327022,0.1848184369925418,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
31,1,20,6,2,5,1695,0.842,1615,36,0.333,7.8119734296220225,6.652863029353347,0.5229518035638313,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
47,3,38,2,2,3,2517,0.748,2751,49,1.042,8.060224240440958,6.47543271670409,0.5850050219402422,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
50,2,42,1,3,2,1723,0.429,7572,56,0.697,10.438898466060431,10.387147508229347,0.048790164169432,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
33,0,15,3,1,4,0,0.663,2323,47,0.469,7.7406644019172415,7.7406644019172415,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
42,2,28,6,1,3,0,0.65,838,24,0.412,8.901230352110781,8.901230352110781,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
43,3,32,2,1,2,1331,0.537,14545,116,0.841,8.34212526333359,7.960672608388117,0.2753564227611439,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
45,2,37,5,2,3,1556,0.751,4568,76,0.767,8.623892810075294,8.295798110636145,0.2468600779315258,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
49,1,43,5,3,3,0,0.612,2870,49,0.75,7.569927655242652,7.569927655242652,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
52,3,47,6,1,3,0,0.417,1726,42,0.312,9.853929593687784,9.853929593687784,0.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
65,1,54,3,3,3,1134,1.479,2489,54,0.742,7.968665700466235,7.470224135899966,0.3314596947976687,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
60,1,50,6,1,2,2144,0.654,2117,48,0.655,9.984975369382395,9.880935148065616,0.0944006754214843,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
49,2,36,4,2,4,2517,0.376,1789,48,0.455,10.44920723527944,10.373491181781864,0.0704584636485614,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
51,3,38,3,3,3,0,0.564,1844,37,0.609,8.522578663692576,8.522578663692576,0.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
44,2,34,4,3,3,0,0.506,2078,37,0.423,7.468513271496337,7.468513271496337,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
26,1,13,6,2,4,0,0.813,2099,39,0.857,7.295735072749282,7.295735072749282,0.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
52,2,45,5,1,2,1719,0.657,4725,63,0.615,7.914983005848394,6.926577033222725,0.4873522675803485,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
49,3,35,3,3,2,0,0.677,2687,41,0.414,7.557472901614746,7.557472901614746,0.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
57,1,51,5,2,2,1616,0.6,1397,28,0.647,9.056256356593469,8.847359875474174,0.1731126177086447,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
46,3,38,3,2,1,1385,0.611,1381,40,0.481,9.04499391938819,8.866581653303996,0.1510028735365274,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
53,2,36,2,3,4,0,1.009,9088,64,0.684,8.654517382279456,8.654517382279456,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
44,3,40,1,1,3,2151,0.64,7123,94,0.492,8.770594329891145,8.364275084991524,0.288181947493432,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
34,1,20,2,2,2,1959,0.622,4220,66,0.61,8.068089626278244,7.116394144093465,0.478715569847757,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
54,0,34,4,3,3,632,0.665,2538,49,0.581,7.707062655370473,7.372746366404328,0.2499802052677694,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
51,2,44,4,1,0,2204,0.803,1347,28,0.556,8.733271845008325,8.294549515143679,0.3038014543316642,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
44,3,33,2,3,3,906,0.676,1741,27,0.421,8.891098830616636,8.757940876678804,0.1177830356563834,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
53,3,48,2,2,2,1997,0.718,7766,82,0.745,9.590692779269272,9.443909388773974,0.128393214768399,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
51,4,41,2,3,5,696,0.882,2443,38,0.583,8.256866848974312,8.057694194815587,0.1663615372152252,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
60,0,55,1,5,5,2517,0.266,1861,46,0.278,9.294957217696062,9.031931152002144,0.2078268472023164,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
52,0,36,2,2,3,978,0.773,947,33,0.571,7.271912163268625,6.134048590563775,0.5187937934151676,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
47,2,35,1,6,3,1957,0.654,7823,93,0.722,8.664232934065552,8.251924713801357,0.2911759617060367,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
50,2,44,6,2,5,0,0.88,3626,69,0.683,9.726989009044962,9.726989009044962,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
46,3,37,2,3,4,0,0.808,8246,59,0.639,8.620291149419804,8.620291149419804,0.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
37,3,17,3,1,3,1074,0.697,2050,32,0.524,7.292337176173877,5.978885764901122,0.5492768101402434,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
51,3,46,3,2,2,1848,0.634,7643,85,0.771,8.374246182096304,7.818430272070656,0.3548733219921042,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
40,5,34,6,2,4,1651,0.598,1085,29,0.208,9.387900611668426,9.239122173401634,0.1292723357041391,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
36,2,36,5,2,4,2517,0.646,2367,41,0.519,8.043020885298283,6.38856140554563,0.5927742064131581,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
50,1,34,6,3,4,0,0.578,1673,44,0.257,8.455955881945048,8.455955881945048,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
50,1,46,1,3,3,932,0.466,1554,43,0.344,7.309212365692763,6.331501849893691,0.4848922417394862,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
40,4,36,3,1,2,1043,0.384,1688,38,0.583,8.217978203150732,7.88758403166028,0.2476410229145972,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
29,0,19,5,4,4,0,0.84,2775,74,1.114,7.981733286691885,7.981733286691885,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
54,2,42,4,1,1,1018,0.898,5547,87,0.706,9.375430991841776,9.285169512596832,0.0825012215117436,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
39,1,24,4,3,3,1197,0.621,1602,49,0.441,8.235095497258357,7.853216388156072,0.2761154360803154,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
39,2,27,1,3,3,811,0.571,2336,46,0.278,7.271912163268625,6.443017759408901,0.4472466421231193,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
37,2,30,3,3,4,2517,0.553,2196,47,0.621,8.110427237575024,6.699500340161678,0.5630384952129249,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
48,3,40,4,1,2,774,0.965,1505,33,0.737,7.560080465021827,7.044032897274685,0.3386128011203239,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
39,2,36,4,3,4,886,0.24,1674,42,0.312,7.271912163268625,6.315900349904064,0.4799539600989036,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
45,3,36,1,2,2,1830,1.036,4293,66,0.692,8.37770121259764,7.831617276352611,0.3513608491149635,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
48,4,38,3,3,3,460,1.023,4921,51,0.645,8.262300941787448,8.13593277200489,0.1124354293297881,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
42,2,37,5,2,2,1230,0.72,3260,63,1.1,10.44920723527944,10.412922209355978,0.0353671438372913,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
53,3,47,6,4,3,0,0.757,1279,41,0.708,9.700207901150696,9.700207901150696,0.0,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
42,2,36,6,3,2,0,0.593,2285,40,0.429,8.135639903354386,8.135639903354386,0.0,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
44,2,34,6,3,4,2517,1.032,4909,52,0.625,10.04442271945762,9.928667851066429,0.1034587083682299,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
58,1,36,2,3,4,0,0.685,1712,41,0.414,10.261826111899026,10.261826111899026,0.0,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
55,3,45,1,3,1,1848,0.563,2618,29,0.45,7.943072717277933,6.875232087276577,0.504405055963068,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
50,3,40,6,2,4,1506,0.618,2214,46,0.484,7.971776122880628,7.238496840894365,0.418710334858185,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
43,3,29,4,2,3,2517,0.59,4197,84,0.909,8.066835314417336,6.507277712385012,0.5822156198526637,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
51,2,36,3,3,3,0,0.447,1723,44,0.375,8.362175469149628,8.362175469149628,0.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
40,2,28,2,2,2,0,0.694,2814,37,0.321,8.013674142832684,8.013674142832684,0.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
65,2,55,3,2,2,2175,0.582,1319,34,0.545,8.716044050161402,8.275121630216509,0.305276380852732,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
36,3,36,2,2,2,0,0.319,2060,52,0.529,7.443078374348516,7.443078374348516,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
59,1,36,3,2,3,0,0.238,1792,29,0.074,9.213535262872702,9.213535262872702,0.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
42,3,36,5,2,3,1294,0.679,13845,120,0.791,10.44920723527944,10.4109976861338,0.0363319292473902,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
62,0,51,4,2,3,0,0.64,2162,36,0.161,8.558527054909215,8.558527054909215,0.0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
48,4,41,3,1,3,672,0.655,3291,65,0.757,8.166784289056151,7.955074273262696,0.174793290373163,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
46,3,36,1,3,2,0,0.876,15079,116,0.841,8.165079258805068,8.165079258805068,0.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
49,2,40,1,2,1,1276,0.6,4926,82,0.745,7.64826303090192,6.710523109452428,0.4756128680102461,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
44,2,37,6,3,2,1274,0.452,3361,63,0.853,10.095016590080997,10.040986065721762,0.0516432331518384,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
43,3,25,3,3,3,2517,0.719,2180,31,0.409,7.972810784121404,5.950642552587727,0.6248683398066509,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
32,0,25,6,2,2,2331,1.006,8314,67,0.763,8.405143687607614,7.668093709082406,0.4200252594394941,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
42,4,37,3,1,3,1785,0.735,3766,69,0.605,7.922261058353247,6.880384082186005,0.4989554511955033,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
38,3,27,4,3,3,0,0.73,2478,45,0.552,7.271912163268625,7.271912163268625,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
44,4,31,3,3,4,0,0.671,1973,42,0.556,7.68937110752969,7.68937110752969,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
39,1,24,4,3,3,1306,0.525,4343,74,0.682,7.745435610274381,6.912742820493176,0.4478858239921165,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
62,0,49,2,3,3,0,1.047,692,16,0.6,7.271912163268625,7.271912163268625,0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
49,2,36,3,1,3,1473,0.597,1803,49,1.13,8.13593277200489,7.571473648851271,0.3583735005743138,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
49,4,36,4,3,1,0,1.293,4340,76,0.767,7.796880342783522,7.796880342783522,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
